,chrom,window_start,window_end,variant_counts,unique_allele_counts,unique_alleles_with_missing_index,unique_alleles_with_het_index,unique_allele_frequencies,unique_allele_count,entropy,het
11,PvP01_06_v1,63849,64048,1,[548   1  66],[],[1],"[0.8910569105691057, 0.0016260162601626016, 0.1073170731707317]",3,0.35275060891016563,0.19449798400423024
12,PvP01_06_v1,67349,67548,1,[338   2 275],[],[1],"[0.5495934959349593, 0.0032520325203252032, 0.44715447154471544]",3,0.70749566798101,0.4979892920880429
13,PvP01_06_v1,70149,70348,1,[  1 322   1 291],[0],[2],"[0.0016260162601626016, 0.5235772357723577, 0.0016260162601626016, 0.47317073170731705]",4,0.7137480102256988,0.5019710489787825
14,PvP01_06_v1,70849,71048,1,[ 35 404   5 171],[0],[2],"[0.056910569105691054, 0.656910569105691, 0.008130081300813009, 0.2780487804878049]",4,0.8341743806966652,0.4878524687685901
15,PvP01_06_v1,70899,71098,2,[ 35 322  82   4   1 165   6],[0],"[3, 4]","[0.056910569105691054, 0.5235772357723577, 0.13333333333333333, 0.0065040650406504065, 0.0016260162601626016, 0.2682926829268293, 0.00975609756097561]",7,1.211914144966613,0.6327291955846387
16,PvP01_06_v1,71049,71248,1,[526   1  88],[],[1],"[0.8552845528455284, 0.0016260162601626016, 0.14308943089430895]",3,0.42234734492177395,0.24801110450128905
17,PvP01_06_v1,71299,71498,1,[  2 511   2 100],[0],[2],"[0.0032520325203252032, 0.8308943089430895, 0.0032520325203252032, 0.16260162601626016]",4,0.4865418321721408,0.2831542071518276
18,PvP01_06_v1,77799,77998,1,[ 36 447   4 128],[0],[2],"[0.05853658536585366, 0.7268292682926829, 0.0065040650406504065, 0.208130081300813]",4,0.7574671055254191,0.4249322493224933
19,PvP01_06_v1,79399,79598,2,[  1 215   8  43   2 346],[0],"[2, 4]","[0.0016260162601626016, 0.34959349593495936, 0.013008130081300813, 0.06991869918699187, 0.0032520325203252032, 0.5626016260162602]",6,0.9625841801857019,0.556192742415229
20,PvP01_06_v1,79549,79748,3,[  1 120   1  94   8  43   2 344   2],[0],"[2, 4, 6]","[0.0016260162601626016, 0.1951219512195122, 0.0016260162601626016, 0.15284552845528454, 0.013008130081300813, 0.06991869918699187, 0.0032520325203252032, 0.5593495934959349, 0.0032520325203252032]",9,1.2315585688891575,0.6206094256064512
21,PvP01_06_v1,79599,79798,1,[518   1  96],[],[1],"[0.8422764227642277, 0.0016260162601626016, 0.15609756097560976]",3,0.44493185825964876,0.2662013351840835
22,PvP01_06_v1,80149,80348,1,[  7 535  73],[0],[],"[0.011382113821138212, 0.8699186991869918, 0.11869918699186992]",3,0.42513833311288657,0.22902240729724377
23,PvP01_06_v1,87599,87798,1,[397   1 217],[],[1],"[0.6455284552845528, 0.0016260162601626016, 0.35284552845528455]",3,0.6605483992681531,0.4587904025381717
24,PvP01_06_v1,87649,87848,4,[  1 105   1 129   1 104   4   1   2   1   4   1  43   1 198   1  18],"[0, 9]","[2, 4, 7, 8, 11, 13, 15]","[0.0016260162601626016, 0.17073170731707318, 0.0016260162601626016, 0.2097560975609756, 0.0016260162601626016, 0.16910569105691056, 0.0065040650406504065, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.06991869918699187, 0.0016260162601626016, 0.32195121951219513, 0.0016260162601626016, 0.02926829268292683]",17,1.7518497338480632,0.7887421508361425
25,PvP01_06_v1,87699,87898,7,"[  1  98   7   1 125   4   1 104   4   1   2   1   4   1  41   1   1   1
   1  21 176   1  18]","[0, 11, 18]","[3, 6, 9, 10, 13, 15, 17, 21]","[0.0016260162601626016, 0.15934959349593497, 0.011382113821138212, 0.0016260162601626016, 0.2032520325203252, 0.0065040650406504065, 0.0016260162601626016, 0.16910569105691056, 0.0065040650406504065, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.06666666666666667, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.03414634146341464, 0.2861788617886179, 0.0016260162601626016, 0.02926829268292683]",23,1.9569894515186053,0.8160380725758477
26,PvP01_06_v1,87799,87998,6,"[  1  98   7   1   1 147 180   1 104   4   1   1   2   1   4   1  59   1
   1]","[0, 4, 13]","[3, 7, 10, 11, 12, 15, 17]","[0.0016260162601626016, 0.15934959349593497, 0.011382113821138212, 0.0016260162601626016, 0.0016260162601626016, 0.23902439024390243, 0.2926829268292683, 0.0016260162601626016, 0.16910569105691056, 0.0065040650406504065, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0065040650406504065, 0.0016260162601626016, 0.0959349593495935, 0.0016260162601626016, 0.0016260162601626016]",19,1.7592775209430473,0.793760327847181
27,PvP01_06_v1,87849,88048,3,[  1 424   1   1 188],[0],"[2, 3]","[0.0016260162601626016, 0.6894308943089431, 0.0016260162601626016, 0.0016260162601626016, 0.3056910569105691]",5,0.6500156433668748,0.4312300879106351
28,PvP01_06_v1,92499,92698,1,[545   1  69],[],[1],"[0.8861788617886179, 0.0016260162601626016, 0.11219512195121951]",3,0.3629529882802106,0.20209663560050228
29,PvP01_06_v1,94349,94548,1,[408   3 204],[],[1],"[0.6634146341463415, 0.004878048780487805, 0.33170731707317075]",3,0.6642412551770505,0.4498274836406899
30,PvP01_06_v1,94399,94598,2,[157   3 248   2   1 182   1  21],[],"[1, 3, 4, 6]","[0.2552845528455285, 0.004878048780487805, 0.4032520325203252, 0.0032520325203252032, 0.0016260162601626016, 0.2959349593495935, 0.0016260162601626016, 0.03414634146341464]",8,1.2559194386099444,0.6834344636129288
31,PvP01_06_v1,94549,94748,2,[  2  63 276   3   1 183  87],[0],"[3, 4]","[0.0032520325203252032, 0.1024390243902439, 0.44878048780487806, 0.004878048780487805, 0.0016260162601626016, 0.2975609756097561, 0.14146341463414633]",7,1.2853617308623666,0.6795108731575121
32,PvP01_06_v1,94599,94798,1,[  2 249 364],[0],[],"[0.0032520325203252032, 0.40487804878048783, 0.591869918699187]",3,0.6951245874803297,0.4857531892392094
33,PvP01_06_v1,96049,96248,1,[  1  97   2 515],[0],[2],"[0.0016260162601626016, 0.15772357723577235, 0.0032520325203252032, 0.8373983739837398]",4,0.46897314078575014,0.2738740167889484
34,PvP01_06_v1,96249,96448,1,[  1 274   1 339],[0],[2],"[0.0016260162601626016, 0.44552845528455287, 0.0016260162601626016, 0.551219512195122]",4,0.7094090360141538,0.4976561570493754
35,PvP01_06_v1,99049,99248,1,[  1 250   5 359],[0],[2],"[0.0016260162601626016, 0.4065040650406504, 0.008130081300813009, 0.583739837398374]",4,0.7297114442373728,0.4939335051887104
36,PvP01_06_v1,101649,101848,1,[  2 378   1 234],[0],[2],"[0.0032520325203252032, 0.6146341463414634, 0.0016260162601626016, 0.3804878048780488]",4,0.6958963469950932,0.47744067684579283
37,PvP01_06_v1,102049,102248,1,[  7 265   1 342],[0],[2],"[0.011382113821138212, 0.43089430894308944, 0.0016260162601626016, 0.5560975609756098]",4,0.7504758499119699,0.5049534007535197
38,PvP01_06_v1,108499,108698,2,[  1 452   3   2  81  76],[0],"[2, 3]","[0.0016260162601626016, 0.734959349593496, 0.004878048780487805, 0.0032520325203252032, 0.13170731707317074, 0.12357723577235773]",6,0.8067400045520114,0.4271795888690594
39,PvP01_06_v1,111799,111998,1,[  4 475   5 131],[0],[2],"[0.0065040650406504065, 0.7723577235772358, 0.008130081300813009, 0.21300813008130082]",4,0.6007804007130944,0.3579826822658472
40,PvP01_06_v1,112199,112398,1,[  4 488   4 119],[0],[2],"[0.0065040650406504065, 0.7934959349593496, 0.0065040650406504065, 0.19349593495934958]",4,0.5668580911795797,0.3328389186330889
41,PvP01_06_v1,112899,113098,1,[ 32 400   2 181],[0],[2],"[0.05203252032520325, 0.6504065040650406, 0.0032520325203252032, 0.2943089430894309]",4,0.8121854795902278,0.48763566660056845
42,PvP01_06_v1,115149,115348,1,[  5  71   2 537],[0],[2],"[0.008130081300813009, 0.11544715447154472, 0.0032520325203252032, 0.8731707317073171]",4,0.425419451636625,0.22416815387666078
43,PvP01_06_v1,116349,116548,1,[512   1 102],[],[1],"[0.832520325203252, 0.0016260162601626016, 0.16585365853658537]",3,0.4610215605297315,0.27939982814462294
44,PvP01_06_v1,117549,117748,1,[526   5  84],[],[1],"[0.8552845528455284, 0.008130081300813009, 0.13658536585365855]",3,0.44473732705034846,0.24976667327648894
45,PvP01_06_v1,118199,118398,1,[  1 361   2 251],[0],[2],"[0.0016260162601626016, 0.5869918699186992, 0.0032520325203252032, 0.408130081300813]",4,0.7075410888774647,0.48885716174234906
46,PvP01_06_v1,118949,119148,1,[519   1  95],[],[1],"[0.8439024390243902, 0.0016260162601626016, 0.15447154471544716]",3,0.4421809343672536,0.26396457135303064
47,PvP01_06_v1,121499,121698,1,[  1 424   2 188],[0],[2],"[0.0016260162601626016, 0.6894308943089431, 0.0032520325203252032, 0.3056910569105691]",4,0.647761506194322,0.43122480005287855
48,PvP01_06_v1,121649,121848,2,[  1 158 266   1   1 115   1  72],[0],"[3, 4, 6]","[0.0016260162601626016, 0.25691056910569104, 0.432520325203252, 0.0016260162601626016, 0.0016260162601626016, 0.18699186991869918, 0.0016260162601626016, 0.11707317073170732]",8,1.3180658634404652,0.6982404653314827
49,PvP01_06_v1,121699,121898,3,[221   1  41  12   1   1   1 129 192  14   2],[6],"[4, 5]","[0.359349593495935, 0.0016260162601626016, 0.06666666666666667, 0.01951219512195122, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.2097560975609756, 0.3121951219512195, 0.022764227642276424, 0.0032520325203252032]",11,1.462667308236633,0.7240399233260625
50,PvP01_06_v1,121849,122048,2,[  1 351 193  56  14],[0],[],"[0.0016260162601626016, 0.5707317073170731, 0.31382113821138213, 0.0910569105691057, 0.022764227642276424]",5,0.9985301244066093,0.5669693965232335
51,PvP01_06_v1,122249,122448,3,[  1 285   1   4   8   2   2   1   1   5 230  75],"[0, 8]","[2, 5, 6, 7]","[0.0016260162601626016, 0.4634146341463415, 0.0016260162601626016, 0.0065040650406504065, 0.013008130081300813, 0.0032520325203252032, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.008130081300813009, 0.37398373983739835, 0.12195121951219512]",12,1.1882405539748884,0.6302015995769714
52,PvP01_06_v1,122299,122498,4,[  1 285   1   4   8   2   1   1   1   1   5 107   3 120   9  66],"[0, 9]","[2, 5, 6, 7, 8, 12]","[0.0016260162601626016, 0.4634146341463415, 0.0016260162601626016, 0.0065040650406504065, 0.013008130081300813, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.008130081300813009, 0.17398373983739837, 0.004878048780487805, 0.1951219512195122, 0.014634146341463415, 0.1073170731707317]",16,1.516494827912505,0.7048449996695089
53,PvP01_06_v1,122449,122648,1,[420   6 189],[],[1],"[0.6829268292682927, 0.00975609756097561, 0.3073170731707317]",3,0.6682113387038274,0.439071980963712
54,PvP01_06_v1,124149,124348,1,[458   1 156],[],[1],"[0.7447154471544716, 0.0016260162601626016, 0.25365853658536586]",3,0.5779090589362341,0.38105360565800783
55,PvP01_06_v1,127199,127398,1,[  1 271   1 342],[0],[2],"[0.0016260162601626016, 0.44065040650406506, 0.0016260162601626016, 0.5560975609756098]",4,0.7083223124669896,0.4965774340670235
56,PvP01_06_v1,129349,129548,1,[445   2 168],[],[1],"[0.7235772357723578, 0.0032520325203252032, 0.2731707317073171]",3,0.6072234085140882,0.40180315949500955
57,PvP01_06_v1,129749,129948,1,[  2 276   7 330],[0],[2],"[0.0032520325203252032, 0.44878048780487806, 0.011382113821138212, 0.5365853658536586]",4,0.7631850640432429,0.5105320906867605
58,PvP01_06_v1,130299,130498,1,[499   3 113],[],[1],"[0.8113821138211382, 0.004878048780487805, 0.183739837398374]",3,0.5068562480333364,0.30787494216405564
59,PvP01_06_v1,131099,131298,1,[ 10 220   3 382],[0],[2],"[0.016260162601626018, 0.35772357723577236, 0.004878048780487805, 0.6211382113821138]",4,0.756467112552573,0.48593297640293476
60,PvP01_06_v1,131199,131398,2,[  6   4   2  94 124   2   1 144 238],"[0, 1, 2]","[5, 6]","[0.00975609756097561, 0.0065040650406504065, 0.0032520325203252032, 0.15284552845528454, 0.2016260162601626, 0.0032520325203252032, 0.0016260162601626016, 0.23414634146341465, 0.38699186991869916]",9,1.4429125407768468,0.7312366977328311
61,PvP01_06_v1,131299,131498,3,[  1   1 186  42  18   2  66  38 261],"[0, 1, 5]",[],"[0.0016260162601626016, 0.0016260162601626016, 0.3024390243902439, 0.06829268292682927, 0.02926829268292683, 0.0032520325203252032, 0.1073170731707317, 0.061788617886178863, 0.424390243902439]",9,1.463135593601026,0.7075523828409016
62,PvP01_06_v1,131349,131548,4,"[  1   1 131   4  51  19   1  22  11   7   2   1  61   1   3  12  26   1
 204   1  55]","[0, 1, 10, 11, 17]","[3, 6, 13, 19]","[0.0016260162601626016, 0.0016260162601626016, 0.21300813008130082, 0.0065040650406504065, 0.08292682926829269, 0.030894308943089432, 0.0016260162601626016, 0.03577235772357724, 0.01788617886178862, 0.011382113821138212, 0.0032520325203252032, 0.0016260162601626016, 0.0991869918699187, 0.0016260162601626016, 0.004878048780487805, 0.01951219512195122, 0.04227642276422764, 0.0016260162601626016, 0.33170731707317075, 0.0016260162601626016, 0.08943089430894309]",21,2.0574933924655388,0.8149381981624694
63,PvP01_06_v1,131399,131598,3,[  2   1 193   5  54  31   1  48   1 216   1  62],"[0, 1, 8]","[3, 6, 10]","[0.0032520325203252032, 0.0016260162601626016, 0.31382113821138213, 0.008130081300813009, 0.08780487804878048, 0.05040650406504065, 0.0016260162601626016, 0.07804878048780488, 0.0016260162601626016, 0.35121951219512193, 0.0016260162601626016, 0.1008130081300813]",12,1.625278286194164,0.7515685108070593
64,PvP01_06_v1,131449,131648,4,"[  1   1   1   2  98  93   2   3   1  11  42  13  18   1   2   1   1  44
   1   3  45   2 166   1   1  10  51]","[0, 1, 2, 3, 8, 14, 18, 19, 24]","[6, 7, 13, 16, 21, 23]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0032520325203252032, 0.15934959349593497, 0.15121951219512195, 0.0032520325203252032, 0.004878048780487805, 0.0016260162601626016, 0.01788617886178862, 0.06829268292682927, 0.02113821138211382, 0.02926829268292683, 0.0016260162601626016, 0.0032520325203252032, 0.0016260162601626016, 0.0016260162601626016, 0.07154471544715447, 0.0016260162601626016, 0.004878048780487805, 0.07317073170731707, 0.0032520325203252032, 0.26991869918699185, 0.0016260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.08292682926829269]",27,2.2563076186920354,0.854866812082755
65,PvP01_06_v1,131499,131698,2,[  1   1   6 156   2 278   1   2   4   4  22   1 137],"[0, 1, 2, 9]","[4, 6, 7, 8, 11]","[0.0016260162601626016, 0.0016260162601626016, 0.00975609756097561, 0.25365853658536586, 0.0032520325203252032, 0.45203252032520325, 0.0016260162601626016, 0.0032520325203252032, 0.0065040650406504065, 0.0065040650406504065, 0.03577235772357724, 0.0016260162601626016, 0.22276422764227644]",13,1.3502238483336266,0.6802088703813867
66,PvP01_06_v1,131549,131748,1,[ 11 179   5 420],[0],[2],"[0.01788617886178862, 0.2910569105691057, 0.008130081300813009, 0.6829268292682927]",4,0.7307717384651169,0.44851080705929003
67,PvP01_06_v1,132249,132448,1,[  1 415   2 197],[0],[2],"[0.0016260162601626016, 0.6747967479674797, 0.0032520325203252032, 0.3203252032520325]",4,0.659162081110187,0.4420278934496662
68,PvP01_06_v1,134349,134548,1,[469   1 145],[],[1],"[0.7626016260162601, 0.0016260162601626016, 0.23577235772357724]",3,0.557786347396293,0.3628475114019434
69,PvP01_06_v1,135249,135448,1,[259 356],[],[],"[0.4211382113821138, 0.5788617886178862]",2,0.6806567260772445,0.4875616365919757
70,PvP01_06_v1,135649,135848,1,[358   1 256],[],[1],"[0.5821138211382114, 0.0016260162601626016, 0.416260162601626]",3,0.6902462760695769,0.48786833234186
71,PvP01_06_v1,135949,136148,1,[483   3 129],[],[1],"[0.7853658536585366, 0.004878048780487805, 0.2097560975609756]",3,0.5433138438343997,0.3391790600832838
72,PvP01_06_v1,136349,136548,1,[  1 378   6 230],[0],[2],"[0.0016260162601626016, 0.6146341463414634, 0.00975609756097561, 0.37398373983739835]",4,0.7225998225839042,0.48226320311983606
73,PvP01_06_v1,139299,139498,1,[  2 284   3 326],[0],[2],"[0.0032520325203252032, 0.46178861788617886, 0.004878048780487805, 0.5300813008130081]",4,0.7378509487976506,0.5057307158437438
74,PvP01_06_v1,143299,143498,1,[301   4 310],[],[1],"[0.4894308943089431, 0.0065040650406504065, 0.5040650406504065]",3,0.7277640899976713,0.5063335316279992
75,PvP01_06_v1,143899,144098,1,[479   2 134],[],[1],"[0.7788617886178861, 0.0032520325203252032, 0.21788617886178863]",3,0.5452947658319319,0.34588935157644274
76,PvP01_06_v1,145949,146148,1,[507 108],[],[],"[0.824390243902439, 0.17560975609756097]",2,0.46467063959489907,0.28954193932183236
77,PvP01_06_v1,153299,153498,6,[  2   1 249   1  21   1  33   4   5 298],"[0, 1]","[3, 5, 7]","[0.0032520325203252032, 0.0016260162601626016, 0.40487804878048783, 0.0016260162601626016, 0.03414634146341464, 0.0016260162601626016, 0.05365853658536585, 0.0065040650406504065, 0.008130081300813009, 0.4845528455284553]",10,1.111251516120862,0.5971101857360037
78,PvP01_06_v1,153399,153598,7,"[  1   1   1   1 155   1  92   1  21   1   4  29   2   2   5   3  62   2
 231]","[0, 1, 2, 3, 15]","[5, 7, 9, 12, 13, 17]","[0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.0016260162601626016, 0.25203252032520324, 0.0016260162601626016, 0.14959349593495935, 0.0016260162601626016, 0.03414634146341464, 0.0016260162601626016, 0.0065040650406504065, 0.04715447154471545, 0.0032520325203252032, 0.0032520325203252032, 0.008130081300813009, 0.004878048780487805, 0.1008130081300813, 0.0032520325203252032, 0.375609756097561]",19,1.7168256784859672,0.7592834952739771
79,PvP01_06_v1,153499,153698,1,[  5 223   4 383],[0],[2],"[0.008130081300813009, 0.36260162601626017, 0.0065040650406504065, 0.6227642276422765]",4,0.7346481655326252,0.48057637649547225
80,PvP01_06_v1,153749,153948,2,[  1 397   6 211],[0],[2],"[0.0016260162601626016, 0.6455284552845528, 0.00975609756097561, 0.34308943089430893]",4,0.7051745825843505,0.46548483045806066
81,PvP01_06_v1,153849,154048,3,[  1   1 385   1  10   5   1 157  54],"[0, 1]","[3, 5, 6]","[0.0016260162601626016, 0.0016260162601626016, 0.6260162601626016, 0.0016260162601626016, 0.016260162601626018, 0.008130081300813009, 0.0016260162601626016, 0.2552845528455285, 0.08780487804878048]",9,1.0032361635023503,0.5348826756560249
82,PvP01_06_v1,153949,154148,1,[  1 548   2  64],[0],[2],"[0.0016260162601626016, 0.8910569105691057, 0.0032520325203252032, 0.1040650406504065]",4,0.36732361911765377,0.19517482979707845
83,PvP01_06_v1,154199,154398,1,[468   2 145],[],[1],"[0.7609756097560976, 0.0032520325203252032, 0.23577235772357724]",3,0.5671574718690189,0.3653169409742878
84,PvP01_06_v1,155149,155348,1,[260   1 354],[],[1],"[0.42276422764227645, 0.0016260162601626016, 0.5756097560975609]",3,0.6923404282725449,0.4899411725824575
85,PvP01_06_v1,155199,155398,3,[109   2  22   6 114   7   1   1  65   1 139   1 147],[7],"[1, 3, 6, 9, 11]","[0.1772357723577236, 0.0032520325203252032, 0.03577235772357724, 0.00975609756097561, 0.18536585365853658, 0.011382113821138212, 0.0016260162601626016, 0.0016260162601626016, 0.10569105691056911, 0.0016260162601626016, 0.22601626016260162, 0.0016260162601626016, 0.23902439024390243]",13,1.8104591166218604,0.8133148258311851
86,PvP01_06_v1,155349,155548,2,[  1 174   3 162   7 261   7],[0],"[2, 4]","[0.0016260162601626016, 0.28292682926829266, 0.004878048780487805, 0.2634146341463415, 0.011382113821138212, 0.424390243902439, 0.011382113821138212]",7,1.2106553838472074,0.67017251635931
87,PvP01_06_v1,155949,156148,2,[  1 384   3 151   1  75],[0],"[2, 4]","[0.0016260162601626016, 0.624390243902439, 0.004878048780487805, 0.24552845528455283, 0.0016260162601626016, 0.12195121951219512]",6,0.9423321199464068,0.534951417806861
88,PvP01_06_v1,157099,157298,1,[328   3 284],[],[1],"[0.5333333333333333, 0.004878048780487805, 0.46178861788617886]",3,0.7180239197515814,0.5022830325864234
89,PvP01_06_v1,157149,157348,2,[163   3 162   2   1 275   9],[],"[1, 3, 4]","[0.26504065040650404, 0.004878048780487805, 0.2634146341463415, 0.0032520325203252032, 0.0016260162601626016, 0.44715447154471544, 0.014634146341463415]",7,1.1800920347648824,0.6601678894837729
90,PvP01_06_v1,157199,157398,3,[111   1  51   3 124  38   2   1 215   1  59   9],[],"[1, 3, 6, 7, 9]","[0.18048780487804877, 0.0016260162601626016, 0.08292682926829269, 0.004878048780487805, 0.2016260162601626, 0.061788617886178863, 0.0032520325203252032, 0.0016260162601626016, 0.34959349593495936, 0.0016260162601626016, 0.0959349593495935, 0.014634146341463415]",12,1.7404138361312789,0.7844008196179523
91,PvP01_06_v1,157299,157498,2,[328   2 110   3 134  38],[],"[1, 3]","[0.5333333333333333, 0.0032520325203252032, 0.17886178861788618, 0.004878048780487805, 0.21788617886178863, 0.061788617886178863]",6,1.191732442965357,0.6322374248132725
92,PvP01_06_v1,157349,157548,1,[465   2 148],[],[1],"[0.7560975609756098, 0.0032520325203252032, 0.24065040650406505]",3,0.5728074637799657,0.370393284420649
93,PvP01_06_v1,160849,161048,1,[  1 266   4 344],[0],[2],"[0.0016260162601626016, 0.432520325203252, 0.0065040650406504065, 0.5593495934959349]",4,0.7306695430636552,0.5000092537510741
94,PvP01_06_v1,162249,162448,1,[ 17 481   2 115],[0],[2],"[0.027642276422764227, 0.7821138211382114, 0.0032520325203252032, 0.18699186991869918]",4,0.6235567834281106,0.3525573402075485
95,PvP01_06_v1,162299,162498,2,[  5  12   3 409   2  67   2  80  35],"[0, 1, 2]","[4, 6]","[0.008130081300813009, 0.01951219512195122, 0.004878048780487805, 0.6650406504065041, 0.0032520325203252032, 0.10894308943089431, 0.0032520325203252032, 0.13008130081300814, 0.056910569105691054]",9,1.1203902154575565,0.525200608103642
96,PvP01_06_v1,162449,162648,1,[  8 503   2 102],[0],[2],"[0.013008130081300813, 0.8178861788617886, 0.0032520325203252032, 0.16585365853658537]",4,0.5375150983598138,0.3033749752131668
97,PvP01_06_v1,162999,163198,1,[  8 470   1 136],[0],[2],"[0.013008130081300813, 0.7642276422764228, 0.0016260162601626016, 0.22113821138211381]",4,0.6061085063358336,0.3668821468702491
98,PvP01_06_v1,163099,163298,2,[  1   6   1   2 431   1  36   1  94  42],"[0, 1, 2, 3]","[5, 7]","[0.0016260162601626016, 0.00975609756097561, 0.0016260162601626016, 0.0032520325203252032, 0.7008130081300813, 0.0016260162601626016, 0.05853658536585366, 0.0016260162601626016, 0.15284552845528454, 0.06829268292682927]",10,0.9912353518765905,0.47729261682860724
99,PvP01_06_v1,163199,163398,1,[  3 532   1  79],[0],[2],"[0.004878048780487805, 0.865040650406504, 0.0016260162601626016, 0.12845528455284552]",4,0.4254327498542353,0.23517747372595688
100,PvP01_06_v1,163349,163548,1,[  3 539  73],[0],[],"[0.004878048780487805, 0.8764227642276423, 0.11869918699186992]",3,0.39453922912393835,0.2177698459911428
101,PvP01_06_v1,163749,163948,1,[  5 467   5 138],[0],[2],"[0.008130081300813009, 0.759349593495935, 0.008130081300813009, 0.22439024390243903]",4,0.6226122661684523,0.3729050168550466
102,PvP01_06_v1,163849,164048,2,[  5   2 345   2 118   5 122   1  15],"[0, 1]","[3, 5, 7]","[0.008130081300813009, 0.0032520325203252032, 0.5609756097560976, 0.0032520325203252032, 0.191869918699187, 0.008130081300813009, 0.1983739837398374, 0.0016260162601626016, 0.024390243902439025]",9,1.1784647102726336,0.6083891863308877
103,PvP01_06_v1,163949,164148,1,[  2 477   3 133],[0],[2],"[0.0032520325203252032, 0.775609756097561, 0.004878048780487805, 0.216260162601626]",4,0.5728353874254508,0.35162667724238217
104,PvP01_06_v1,164699,164898,1,[  5 317   3 290],[0],[2],"[0.008130081300813009, 0.5154471544715448, 0.004878048780487805, 0.4715447154471545]",4,0.7611664037225772,0.5118699186991869
105,PvP01_06_v1,165699,165898,1,[  1 405   5 204],[0],[2],"[0.0016260162601626016, 0.6585365853658537, 0.008130081300813009, 0.33170731707317075]",4,0.6906988036040154,0.45623107938396446
106,PvP01_06_v1,166749,166948,1,[  2 199   3 411],[0],[2],"[0.0032520325203252032, 0.3235772357723577, 0.004878048780487805, 0.6682926829268293]",4,0.6790342962532647,0.4486482913609624
107,PvP01_06_v1,167049,167248,1,[157   3 455],[],[1],"[0.2552845528455285, 0.004878048780487805, 0.7398373983739838]",3,0.597456814264451,0.38744662568576904
108,PvP01_06_v1,167449,167648,1,[  4 154   3 454],[0],[2],"[0.0065040650406504065, 0.25040650406504067, 0.004878048780487805, 0.7382113821138211]",4,0.6295119539968353,0.39227443981756893
